Date,City,Country,Sex,Distance,RaceType,MassStart,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Pelo,Elo,pred_Pelo,pred_Elo
1997-03-16,Novosibirsk,Russia,M,10,Mass Start,1,World Cup,17,Ludwig Gredler,Austria,159,1997,39,1967-11-19T00:00:00.000000,29.322381930184804,128,0,1300.0,1272.5,1300.0,1272.5
1997-03-16,Novosibirsk,Russia,M,10,Mass Start,1,World Cup,18,Sven Fischer,Germany,154,1997,39,1971-04-16T00:00:00.000000,25.91649555099247,98,0,1300.0,1267.5,1300.0,1267.5
1997-03-16,Novosibirsk,Russia,M,10,Mass Start,1,World Cup,19,Jekabs Nakums,Latvia,232,1997,39,1972-02-04T00:00:00.000000,25.111567419575632,60,0,1300.0,1262.5,1300.0,1262.5
1997-03-16,Novosibirsk,Russia,M,10,Mass Start,1,World Cup,20,Rene Cattarinussi,Italy,210,1997,39,1972-04-12T00:00:00.000000,24.92539356605065,58,0,1300.0,1257.5,1300.0,1257.5
1997-03-16,Novosibirsk,Russia,M,10,Mass Start,1,World Cup,21,Vadim Sashurin,Belarus,185,1997,39,1970-02-19T00:00:00.000000,27.069130732375086,91,0,1300.0,1252.5,1300.0,1252.5
1997-03-16,Novosibirsk,Russia,M,10,Mass Start,1,World Cup,22,Mark Kirchner,Germany,266,1997,39,1970-04-04T00:00:00.000000,26.94866529774127,146,0,1300.0,1247.5,1300.0,1247.5
1997-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Pavel Mouslimov,Russia,258,1997,0,1967-06-15T00:00:00.000000,29.752224503764545,62,0,1277.5,1280.875,1277.5,1280.875
1997-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Sven Fischer,Germany,154,1997,0,1971-04-16T00:00:00.000000,25.91649555099247,98,0,1267.5,1272.375,1267.5,1272.375
1997-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Ole Einar Bjørndalen,Norway,2,1997,0,1974-01-27T00:00:00.000000,23.132101300479125,82,0,1302.5,1302.125,1302.5,1302.125
1997-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Jekabs Nakums,Latvia,232,1997,0,1972-02-04T00:00:00.000000,25.111567419575632,60,0,1262.5,1268.125,1262.5,1268.125
1997-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Halvard Hanevold,Norway,105,1997,0,1969-12-03T00:00:00.000000,27.28268309377139,73,0,1327.5,1323.375,1327.5,1323.375
1997-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Carsten Heymann,Germany,203,1997,0,1972-01-07T00:00:00.000000,25.18822724161533,34,0,1312.5,1310.625,1312.5,1310.625
1997-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Vladimir Drachev,Belarus,152,1997,0,1966-03-07T00:00:00.000000,31.025325119780973,91,0,1342.5,1336.125,1342.5,1336.125
1997-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Pieralberto Carrara,Italy,242,1997,0,1966-02-14T00:00:00.000000,31.082819986310746,170,0,1347.5,1340.375,1347.5,1340.375
1997-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Frank Luck,Germany,204,1997,0,1967-12-05T00:00:00.000000,29.27857631759069,165,0,1282.5,1285.125,1282.5,1285.125
1997-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Sergei Sen. Tarasov,Russia,255,1997,0,1965-02-15T00:00:00.000000,32.07939767282683,88,0,1317.5,1314.875,1317.5,1314.875
1997-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Viktor Maigourov,Russia,208,1997,0,1969-02-07T00:00:00.000000,28.101300479123886,96,0,1332.5,1327.625,1332.5,1327.625
1997-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Ricco Gross,Germany,158,1997,0,1970-08-22T00:00:00.000000,26.56536618754278,134,0,1307.5,1306.375,1307.5,1306.375
1997-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Vadim Sashurin,Belarus,185,1997,0,1970-02-19T00:00:00.000000,27.069130732375086,91,0,1252.5,1259.625,1252.5,1259.625
1997-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Frode Andresen,Norway,136,1997,0,1973-09-08T00:00:00.000000,23.51813826146475,68,0,1337.5,1331.875,1337.5,1331.875
1997-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Sergei Rozhkov,Russia,151,1997,0,1972-04-01T00:00:00.000000,24.9555099247091,32,0,1297.5,1297.875,1297.5,1297.875
1997-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Peter Sendel,Germany,198,1997,0,1972-03-06T00:00:00.000000,25.026694045174537,66,0,1322.5,1319.125,1322.5,1319.125
1997-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Alexei Kobelev,Russia,234,1997,0,1971-07-27T00:00:00.000000,25.637234770704996,85,0,1292.5,1293.625,1292.5,1293.625
1997-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Rene Cattarinussi,Italy,210,1997,0,1972-04-12T00:00:00.000000,24.92539356605065,58,0,1257.5,1263.875,1257.5,1263.875
1997-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Ludwig Gredler,Austria,159,1997,0,1967-11-19T00:00:00.000000,29.322381930184804,128,0,1272.5,1276.625,1272.5,1276.625
1997-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Wolfgang Perner,Austria,176,1997,0,1967-09-17T00:00:00.000000,29.49486652977413,115,0,1352.5,1344.625,1352.5,1344.625
1997-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Vesa Hietalahti,Finland,186,1997,0,1969-09-27T00:00:00.000000,27.46611909650924,104,0,1287.5,1289.375,1287.5,1289.375
1997-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Mark Kirchner,Germany,266,1997,0,1970-04-04T00:00:00.000000,26.94866529774127,146,0,1247.5,1255.375,1247.5,1255.375
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,1,Raphaël Poiree,France,36,1999,20,1974-08-09T00:00:00.000000,24.42984257357974,77,0,1300.0,1342.6591262814159,1300.0,1342.6591262814159
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,2,Frank Luck,Germany,204,1999,20,1967-12-05T00:00:00.000000,31.107460643394933,197,0,1285.125,1325.9908152124942,1285.125,1325.9908152124942
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,3,Sergei Rozhkov,Russia,151,1999,20,1972-04-01T00:00:00.000000,26.784394250513348,60,0,1297.875,1333.4560329179624,1297.875,1333.4560329179624
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,4,Peter Sendel,Germany,198,1999,20,1972-03-06T00:00:00.000000,26.85557837097878,93,0,1319.125,1348.345122554166,1319.125,1348.345122554166
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,5,Ole Einar Bjørndalen,Norway,2,1999,20,1974-01-27T00:00:00.000000,24.960985626283367,113,0,1302.125,1329.8213726454976,1302.125,1329.8213726454976
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,6,Ricco Gross,Germany,158,1999,20,1970-08-22T00:00:00.000000,28.39425051334702,167,0,1306.375,1329.8601388808656,1306.375,1329.8601388808656
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,7,Oleg Ryzhenkov,Belarus,156,1999,20,1967-12-15T00:00:00.000000,31.080082135523615,118,0,1300.0,1320.6183099548853,1300.0,1320.6183099548853
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,8,Sven Fischer,Germany,154,1999,20,1971-04-16T00:00:00.000000,27.745379876796715,132,0,1272.375,1292.8052058488904,1272.375,1292.8052058488904
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,9,Wolfgang Perner,Austria,176,1999,20,1967-09-17T00:00:00.000000,31.32375085557837,142,0,1344.625,1352.2741266442702,1344.625,1352.2741266442702
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,10,Alexei Aidarov,Ukraine,172,1999,20,1974-11-15T00:00:00.000000,24.161533196440793,83,0,1300.0,1309.59790179162,1300.0,1309.59790179162
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,11,Vladimir Drachev,Belarus,152,1999,20,1966-03-07T00:00:00.000000,32.85420944558521,121,0,1336.125,1337.4906075522072,1336.125,1337.4906075522072
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,12,Halvard Hanevold,Norway,105,1999,20,1969-12-03T00:00:00.000000,29.111567419575632,103,0,1323.375,1322.6710254183565,1323.375,1322.6710254183565
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,13,Carsten Heymann,Germany,203,1999,20,1972-01-07T00:00:00.000000,27.017111567419576,58,0,1310.625,1307.8582055286627,1310.625,1307.8582055286627
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,14,Dag Bjørndalen,Norway,207,1999,20,1970-04-02T00:00:00.000000,28.78302532511978,71,0,1300.0,1294.9040242405995,1300.0,1294.9040242405995
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,15,Jean Marc Chabloz,Switzerland,211,1999,20,1967-05-27T00:00:00.000000,31.633127994524298,125,0,1300.0,1291.2305548528443,1300.0,1291.2305548528443
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,16,Vesa Hietalahti,Finland,186,1999,20,1969-09-27T00:00:00.000000,29.295003422313485,121,0,1289.375,1278.2756071954532,1289.375,1278.2756071954532
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,17,Vadim Sashurin,Belarus,185,1999,20,1970-02-19T00:00:00.000000,28.89801505817933,117,0,1259.625,1248.5888615566403,1259.625,1248.5888615566403
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,18,Ivan Masarik,Czechia,225,1999,20,1967-09-14T00:00:00.000000,31.33196440793977,132,0,1300.0,1280.210146689579,1300.0,1280.210146689579
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,19,Sergei Konovalov,Russia,187,1999,20,1973-04-09T00:00:00.000000,25.763175906913073,7,0,1300.0,1276.5366773018238,1300.0,1276.5366773018238
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,20,Pavel Rostovtsev,Russia,155,1999,20,1971-09-21T00:00:00.000000,27.312799452429843,43,0,1300.0,1272.8632079140689,1300.0,1272.8632079140689
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,21,Wolfgang Rottmann,Austria,170,1999,20,1973-05-15T00:00:00.000000,25.66461327857632,50,0,1300.0,1269.1897385263137,1300.0,1269.1897385263137
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,22,Frode Andresen,Norway,136,1999,20,1973-09-08T00:00:00.000000,25.347022587268995,98,0,1331.875,1293.366060377532,1331.875,1293.366060377532
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,23,Janez Ozbolt,Slovenia,189,1999,20,1970-08-22T00:00:00.000000,28.39425051334702,171,0,1300.0,1261.8427997508036,1300.0,1261.8427997508036
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,World Cup,24,Stephan Azambre,France,248,1999,20,1969-06-30T00:00:00.000000,29.53867214236824,14,0,1300.0,1258.1693303630484,1300.0,1258.1693303630484
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,Special Event,1,Ville Räikkonen,Finland,218,1999,21,1972-02-14T00:00:00.000000,26.913073237508556,102,0,,,1300.0,1302.7892207281318
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,Special Event,2,Tomas Globocnik,Slovenia,209,1999,21,1972-04-17T00:00:00.000000,26.740588637919235,90,0,,,1300.0,1302.7892207281318
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,Special Event,3,Marian Malek,Czechia,260,1999,21,1975-04-06T00:00:00.000000,23.772758384668034,19,0,,,1300.0,1302.7892207281318
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,Special Event,4,Pavel Vavilov,Russia,249,1999,21,1972-08-20T00:00:00.000000,26.39835728952772,22,0,,,1300.0,1302.7892207281318
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,Special Event,5,Yukio Mochizuki,Japan,224,1999,21,1971-04-23T00:00:00.000000,27.72621492128679,53,0,,,1300.0,1302.7892207281318
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,Special Event,6,Wilfried Pallhuber,Italy,161,1999,21,1967-04-08T00:00:00.000000,31.76728268309377,184,0,,,1300.0,1302.7892207281318
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,Special Event,7,Sylfest Glimsdal,Norway,237,1999,21,1966-10-09T00:00:00.000000,32.26283367556468,112,0,,,1300.0,1302.7892207281318
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,Special Event,8,Wojciech Kozub,Poland,216,1999,21,1976-07-20T00:00:00.000000,22.483230663928815,41,0,,,1300.0,1302.7892207281318
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,Special Event,9,Jan Wüstenfeld,Germany,240,1999,21,1975-06-26T00:00:00.000000,23.550992470910334,20,0,,,1300.0,1302.7892207281318
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,Special Event,10,Hironao Meguro,Japan,219,1999,21,1973-05-18T00:00:00.000000,25.65639972621492,48,0,,,1300.0,1302.7892207281318
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,Special Event,11,Alexander Wolf,Germany,48,1999,21,1978-12-21T00:00:00.000000,20.06297056810404,14,0,,,1300.0,1302.7892207281318
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,Special Event,12,Pieralberto Carrara,Italy,242,1999,21,1966-02-14T00:00:00.000000,32.91170431211499,195,0,1347.5,1340.375,1340.375,1340.375
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,Special Event,13,Tord Wiksten,Sweden,213,1999,21,1971-06-30T00:00:00.000000,27.540041067761805,67,0,,,1300.0,1297.7892207281318
1999-01-13,Ruhpolding,Germany,M,15,Mass Start,1,Special Event,14,Jay Hakkinen,USA,78,1999,21,1977-07-19T00:00:00.000000,21.48665297741273,42,0,,,1300.0,1297.7892207281318
1999-02-28,Jablonec nad Nisou,Czechia,M,12.5,Mass Start,1,IBU Cup Junior,1,Danilo Kodela,Slovenia,2264,1999,51,1979-01-08T00:00:00.000000,20.139630390143736,8,0,,,1300.0,1300.0
1999-02-28,Jablonec nad Nisou,Czechia,M,12.5,Mass Start,1,IBU Cup Junior,2,Michael Jakes,Czechia,755,1999,51,1979-09-03T00:00:00.000000,19.488021902806295,7,0,,,1300.0,1300.0
1999-02-28,Jablonec nad Nisou,Czechia,M,12.5,Mass Start,1,IBU Cup Junior,5,Lucijan Cuk,Slovenia,735,1999,51,1980-12-19T00:00:00.000000,18.193018480492814,8,0,,,1300.0,1300.0
1999-02-28,Jablonec nad Nisou,Czechia,M,12.5,Mass Start,1,IBU Cup,1,Marco Morgenstern,Germany,215,1999,52,1972-08-06T00:00:00.000000,26.562628336755647,27,0,,,1300.0,1300.0
1999-02-28,Jablonec nad Nisou,Czechia,M,12.5,Mass Start,1,IBU Cup,2,Stefan Hodde,Germany,2886,1999,52,1976-06-15T00:00:00.000000,22.704996577686515,19,0,,,1300.0,1300.0
1999-02-28,Jablonec nad Nisou,Czechia,M,12.5,Mass Start,1,IBU Cup,3,Carsten Pump,Germany,163,1999,52,1976-09-30T00:00:00.000000,22.41204654346338,3,0,,,1300.0,1300.0
1999-02-28,Jablonec nad Nisou,Czechia,M,12.5,Mass Start,1,IBU Cup,5,Radoslav Maixner,Czechia,2921,1999,52,1973-10-08T00:00:00.000000,25.39082819986311,3,0,,,1300.0,1300.0
1999-02-28,Jablonec nad Nisou,Czechia,M,12.5,Mass Start,1,IBU Cup,6,Tomas Holubec,Czechia,57,1999,52,1976-01-11T00:00:00.000000,23.132101300479125,33,0,,,1300.0,1300.0
1999-02-28,Jablonec nad Nisou,Czechia,M,12.5,Mass Start,1,IBU Cup,7,Ulf Karkoschka,Germany,315,1999,52,1973-06-20T00:00:00.000000,25.691991786447637,16,0,,,1300.0,1300.0
1999-02-28,Jablonec nad Nisou,Czechia,M,12.5,Mass Start,1,IBU Cup,8,Karsten Kapinos,Germany,780,1999,52,1977-07-10T00:00:00.000000,21.637234770704996,6,0,,,1300.0,1300.0
1999-02-28,Jablonec nad Nisou,Czechia,M,12.5,Mass Start,1,IBU Cup,10,Miroslav Barta,Czechia,2919,1999,52,1973-12-15T00:00:00.000000,25.204654346338124,5,0,,,1300.0,1300.0
1999-02-28,Jablonec nad Nisou,Czechia,M,12.5,Mass Start,1,IBU Cup,12,Jörn Wollschläger,Germany,173,1999,52,1978-03-04T00:00:00.000000,20.98836413415469,13,0,,,1300.0,1300.0
1999-02-28,Jablonec nad Nisou,Czechia,M,12.5,Mass Start,1,IBU Cup,13,Joze Poklukar,Slovenia,279,1999,52,1973-01-30T00:00:00.000000,26.078028747433265,90,0,,,1300.0,1300.0
1999-02-28,Jablonec nad Nisou,Czechia,M,12.5,Mass Start,1,IBU Cup,14,Gasper Grasic,Slovenia,796,1999,52,1977-02-04T00:00:00.000000,22.064339493497602,6,0,,,1300.0,1300.0
1999-02-28,Jablonec nad Nisou,Czechia,M,12.5,Mass Start,1,IBU Cup,15,Petr Graclik,Czechia,818,1999,52,1978-09-24T00:00:00.000000,20.42984257357974,5,0,,,1300.0,1300.0
1999-02-28,Jablonec nad Nisou,Czechia,M,12.5,Mass Start,1,IBU Cup,16,Tomaz Zemva,Slovenia,265,1999,52,1973-08-18T00:00:00.000000,25.530458590006845,69,0,,,1300.0,1300.0
1999-02-28,Jablonec nad Nisou,Czechia,M,12.5,Mass Start,1,IBU Cup,17,Tomaz Jeroncic,Slovenia,2847,1999,52,1976-02-11T00:00:00.000000,23.04722792607803,9,0,,,1300.0,1300.0
1999-02-28,Jablonec nad Nisou,Czechia,M,12.5,Mass Start,1,IBU Cup,18,Erik van Leeuwen,Netherlands,2733,1999,52,1968-06-30T00:00:00.000000,30.663928815879533,11,0,,,1300.0,1300.0
1999-02-28,Jablonec nad Nisou,Czechia,M,12.5,Mass Start,1,IBU Cup,19,Brian Cole,Great Britain,2898,1999,52,1970-10-03T00:00:00.000000,28.40520191649555,3,0,,,1300.0,1300.0
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,Special Event,1,Andreas Heymann,France,252,1999,63,1966-12-26T00:00:00.000000,32.21081451060917,75,0,,,1300.0,1309.1875262500644
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,Special Event,2,Zdenek Vitek,Czechia,73,1999,63,1977-07-25T00:00:00.000000,21.631759069130734,36,0,,,1300.0,1309.1875262500644
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,Special Event,3,Indrek Tobreluts,Estonia,95,1999,63,1976-04-05T00:00:00.000000,22.934976043805612,54,0,,,1300.0,1309.1875262500644
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,Special Event,4,Wolfgang Rottmann,Austria,170,1999,63,1973-05-15T00:00:00.000000,25.82614647501711,61,0,1300.0,1269.1897385263137,1269.1897385263137,1269.1897385263137
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,Special Event,5,Jean Marc Chabloz,Switzerland,211,1999,63,1967-05-27T00:00:00.000000,31.79466119096509,138,0,1300.0,1291.2305548528443,1291.2305548528443,1291.2305548528443
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,Special Event,6,Tomas Globocnik,Slovenia,209,1999,63,1972-04-17T00:00:00.000000,26.902121834360027,105,0,,,1302.7892207281318,1301.8971461838205
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,Special Event,7,Jekabs Nakums,Latvia,232,1999,63,1972-02-04T00:00:00.000000,27.10198494182067,97,0,1262.5,1268.125,1268.125,1268.125
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,Special Event,8,Janno Prants,Estonia,188,1999,63,1973-12-19T00:00:00.000000,25.229295003422312,72,0,,,1300.0,1294.1875262500644
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,Special Event,9,Petr Ivashko,Belarus,238,1999,63,1971-08-25T00:00:00.000000,27.548254620123203,69,0,,,1300.0,1294.1875262500644
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,Special Event,10,Ruslan Lysenko,Ukraine,160,1999,63,1976-05-18T00:00:00.000000,22.817248459958932,62,0,,,1300.0,1294.1875262500644
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,Special Event,11,Rickard Noberius,Sweden,233,1999,63,1974-10-06T00:00:00.000000,24.432580424366872,45,0,,,1300.0,1294.1875262500644
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,Special Event,12,Michael Dixon,Great Britain,296,1999,63,1962-11-21T00:00:00.000000,36.30663928815879,178,0,,,1300.0,1294.1875262500644
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,Special Event,13,Yukio Mochizuki,Japan,224,1999,63,1971-04-23T00:00:00.000000,27.887748117727583,67,0,,,1302.7892207281318,1296.8971461838205
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,Special Event,14,Vincent Defrasne,France,110,1999,63,1977-03-09T00:00:00.000000,22.00958247775496,20,0,,,1300.0,1294.1875262500644
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,Special Event,15,Reinhard Neuner,Austria,243,1999,63,1969-02-04T00:00:00.000000,30.099931553730322,119,0,,,1300.0,1294.1875262500644
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,Special Event,16,Stephan Azambre,France,248,1999,63,1969-06-30T00:00:00.000000,29.700205338809035,31,0,1300.0,1258.1693303630484,1258.1693303630484,1258.1693303630484
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,Special Event,17,Mikko Uusipaikka,Finland,244,1999,63,1976-03-22T00:00:00.000000,22.973305954825463,16,0,,,1300.0,1289.1875262500644
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,Special Event,18,Jeremy Teela,USA,115,1999,63,1976-11-28T00:00:00.000000,22.286105407255306,25,0,,,1300.0,1289.1875262500644
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,Special Event,19,Gundars Upenieks,Latvia,226,1999,63,1971-03-31T00:00:00.000000,27.95071868583162,95,0,,,1300.0,1289.1875262500644
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,World Championship,1,Sven Fischer,Germany,154,1999,64,1971-04-16T00:00:00.000000,27.906913073237508,147,0,1292.8052058488904,1338.7251482089873,1292.8052058488904,1338.7251482089873
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,World Championship,2,Vladimir Drachev,Belarus,152,1999,64,1966-03-07T00:00:00.000000,33.01574264202601,138,0,1337.4906075522072,1373.8728860638646,1337.4906075522072,1373.8728860638646
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,World Championship,3,Ole Einar Bjørndalen,Norway,2,1999,64,1974-01-27T00:00:00.000000,25.12251882272416,126,0,1329.8213726454976,1363.532627845328,1329.8213726454976,1363.532627845328
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,World Championship,4,Paavo Puurunen,Finland,97,1999,64,1973-08-28T00:00:00.000000,25.53867214236824,72,0,1300.0,1333.954393726165,1300.0,1333.954393726165
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,World Championship,5,Ludwig Gredler,Austria,159,1999,64,1967-11-19T00:00:00.000000,31.312799452429843,166,0,1276.625,1309.9696996307403,1276.625,1309.9696996307403
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,World Championship,6,Frode Andresen,Norway,136,1999,64,1973-09-08T00:00:00.000000,25.508555783709788,113,0,1293.366060377532,1320.8450249370167,1293.366060377532,1320.8450249370167
1999-03-13,Holmenkollen,Norway,M,15,Mass Start,1,World Championship,7,Olegs Maluhins,Latvia,201,1999,64,1969-05-06T00:00:00.000000,29.8507871321013,110,0,1300.0,1322.9339855628998,1300.0,1322.9339855628998
