Date,City,Country,Sex,Distance,RaceType,MassStart,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Pelo,Elo,pred_Pelo,pred_Elo
2019-03-09,Nizhniy Tagil,Russia,L,5,Mass Start,1,Saturday 9.Mar 2019,15,Sofia Kuznetcova,Russia,74,2019,26,2000-09-23T00:00:00.000000,18.455852156057496,3,0,,,1300.0,1300.0
2019-03-09,Nizhniy Tagil,Russia,L,5,Mass Start,1,Saturday 9.Mar 2019,16,Diana Fazlinurova,Russia,75,2019,26,1997-12-04T00:00:00.000000,21.259411362080765,1,0,,,1300.0,1300.0
2019-03-09,Nizhniy Tagil,Russia,L,5,Mass Start,1,Saturday 9.Mar 2019,17,Ekaterina Tikhonova,Russia,54,2019,26,1998-02-21T00:00:00.000000,21.04312114989733,3,0,,,1300.0,1300.0
2019-03-09,Nizhniy Tagil,Russia,L,5,Mass Start,1,Saturday 9.Mar 2019,18,Elizabete Stankevica,Latvia,72,2019,26,2002-04-09T00:00:00.000000,16.914442162902123,2,0,,,1300.0,1300.0
2019-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Jenny Nowak,Germany,25,2019,0,2002-08-20T00:00:00.000000,16.550308008213552,38,0,,,1300.0,1300.0
2019-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Sophia Maurus,Germany,23,2019,0,2001-11-30T00:00:00.000000,17.270362765229294,32,0,,,1300.0,1300.0
2019-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Elizabete Stankevica,Latvia,72,2019,0,2002-04-09T00:00:00.000000,16.914442162902123,2,0,,,1300.0,1300.0
2019-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Svetlana Gladikova,Russia,24,2019,0,1992-05-25T00:00:00.000000,26.78713210130048,9,0,,,1300.0,1300.0
2019-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Gyda Westvold Hansen,Norway,4,2019,0,2002-04-20T00:00:00.000000,16.88432580424367,19,0,,,1300.0,1300.0
2019-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Alexandra Glazunova,Russia,50,2019,0,2000-04-27T00:00:00.000000,18.863791923340177,6,0,,,1300.0,1300.0
2019-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Sofia Kuznetcova,Russia,74,2019,0,2000-09-23T00:00:00.000000,18.455852156057496,3,0,,,1300.0,1300.0
2019-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Veronica Gianmoena,Italy,29,2019,0,1995-10-25T00:00:00.000000,23.370294318959616,13,0,,,1300.0,1300.0
2019-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Maria Gerboth,Germany,66,2019,0,2002-06-19T00:00:00.000000,16.720054757015742,24,0,,,1300.0,1300.0
2019-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Chulpan Valieva,Russia,73,2019,0,2001-01-27T00:00:00.000000,18.11088295687885,1,0,,,1300.0,1300.0
2019-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Anastasia Goncharova,Russia,45,2019,0,1999-10-10T00:00:00.000000,19.411362080766597,12,0,,,1300.0,1300.0
2019-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Hanna Midtsundstad,Norway,3,2019,0,1999-09-22T00:00:00.000000,19.460643394934976,12,0,,,1300.0,1300.0
2019-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Tara Geraghty-Moats,USA,58,2019,0,1993-04-12T00:00:00.000000,25.90554414784394,11,0,,,1300.0,1300.0
2019-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Marte Leinan Lund,Norway,7,2019,0,2001-04-01T00:00:00.000000,17.935660506502394,11,0,,,1300.0,1300.0
2019-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Anna Aleksandrova,Russia,57,2019,0,2001-03-02T00:00:00.000000,18.017796030116358,7,0,,,1300.0,1300.0
2019-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Lisa-Marie Hirner,Austria,52,2019,0,2003-10-03T00:00:00.000000,15.430527036276523,21,0,,,1300.0,1300.0
2019-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Diana Fazlinurova,Russia,75,2019,0,1997-12-04T00:00:00.000000,21.259411362080765,1,0,,,1300.0,1300.0
2019-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Ekaterina Tikhonova,Russia,54,2019,0,1998-02-21T00:00:00.000000,21.04312114989733,3,0,,,1300.0,1300.0
2019-09-21,Val di Fiemme,Italy,L,5,Mass Start,1,Saturday 21.Sep 2019,1,Lisa-Marie Hirner,Austria,52,2020,7,2003-10-03T00:00:00.000000,15.967145790554415,26,0,,,1300.0,1300.0
2019-09-21,Val di Fiemme,Italy,L,5,Mass Start,1,Saturday 21.Sep 2019,2,Annika Sieff,Italy,47,2020,7,2003-10-27T00:00:00.000000,15.901437371663244,41,0,,,1300.0,1300.0
2019-09-21,Val di Fiemme,Italy,L,5,Mass Start,1,Saturday 21.Sep 2019,3,Annalena Slamik,Austria,41,2020,7,2003-03-23T00:00:00.000000,16.49828884325804,22,0,,,1300.0,1300.0
2019-09-21,Val di Fiemme,Italy,L,5,Mass Start,1,Saturday 21.Sep 2019,4,Jenny Nowak,Germany,25,2020,7,2002-08-20T00:00:00.000000,17.086926762491444,45,0,,,1300.0,1300.0
2019-09-21,Val di Fiemme,Italy,L,5,Mass Start,1,Saturday 21.Sep 2019,5,Léna Brocard,France,53,2020,7,2000-05-19T00:00:00.000000,19.340177960301162,27,0,,,1300.0,1300.0
2019-09-21,Val di Fiemme,Italy,L,5,Mass Start,1,Saturday 21.Sep 2019,6,Emma Treand,France,43,2020,7,2003-09-17T00:00:00.000000,16.01095140314853,27,0,,,1300.0,1300.0
2019-09-21,Val di Fiemme,Italy,L,5,Mass Start,1,Saturday 21.Sep 2019,7,Maria Gerboth,Germany,66,2020,7,2002-06-19T00:00:00.000000,17.256673511293634,30,0,,,1300.0,1300.0
2019-09-21,Val di Fiemme,Italy,L,5,Mass Start,1,Saturday 21.Sep 2019,8,Ema Volavsek,Slovenia,49,2020,7,2002-12-15T00:00:00.000000,16.76659822039699,36,0,,,1300.0,1300.0
2019-09-21,Val di Fiemme,Italy,L,5,Mass Start,1,Saturday 21.Sep 2019,9,Sigrun Kleinrath,Austria,76,2020,7,2004-01-16T00:00:00.000000,15.679671457905544,11,0,,,1300.0,1300.0
2019-09-21,Val di Fiemme,Italy,L,5,Mass Start,1,Saturday 21.Sep 2019,10,Silva Verbič,Slovenia,40,2020,7,2002-03-31T00:00:00.000000,17.475701574264203,36,0,,,1300.0,1300.0
2019-09-21,Val di Fiemme,Italy,L,5,Mass Start,1,Saturday 21.Sep 2019,11,Emily Schneider,Germany,77,2020,7,2003-06-23T00:00:00.000000,16.246406570841888,17,0,,,1300.0,1300.0
2019-09-21,Val di Fiemme,Italy,L,5,Mass Start,1,Saturday 21.Sep 2019,12,Johanna Bassani,Austria,80,2020,7,2002-04-25T00:00:00.000000,17.4072553045859,13,0,,,1300.0,1300.0
2019-09-21,Val di Fiemme,Italy,L,5,Mass Start,1,Saturday 21.Sep 2019,13,Sophia Maurus,Germany,23,2020,7,2001-11-30T00:00:00.000000,17.806981519507186,37,0,,,1300.0,1300.0
2019-09-21,Val di Fiemme,Italy,L,5,Mass Start,1,Saturday 21.Sep 2019,14,Emilia Goerlich,Germany,86,2020,7,2003-01-17T00:00:00.000000,16.67624914442163,15,0,,,1300.0,1300.0
2019-09-21,Val di Fiemme,Italy,L,5,Mass Start,1,Saturday 21.Sep 2019,15,Cindy Haasch,Germany,78,2020,7,2004-08-19T00:00:00.000000,15.08829568788501,9,0,,,1300.0,1300.0
2019-09-21,Val di Fiemme,Italy,L,5,Mass Start,1,Saturday 21.Sep 2019,16,Špela Mastnak,Slovenia,39,2020,7,2003-10-21T00:00:00.000000,15.917864476386036,26,0,,,1300.0,1300.0
2019-09-21,Val di Fiemme,Italy,L,5,Mass Start,1,Saturday 21.Sep 2019,17,Marit Weichselbraun,Austria,34,2020,7,2002-01-21T00:00:00.000000,17.66461327857632,14,0,,,1300.0,1300.0
2019-09-21,Val di Fiemme,Italy,L,5,Mass Start,1,Saturday 21.Sep 2019,18,Emma Rougeron,France,112,2020,7,2003-05-25T00:00:00.000000,16.32580424366872,9,0,,,1300.0,1300.0
2019-09-21,Val di Fiemme,Italy,L,5,Mass Start,1,Saturday 21.Sep 2019,19,Neza Kejzar,Slovenia,102,2020,7,2003-09-06T00:00:00.000000,16.041067761806982,15,0,,,1300.0,1300.0
2019-09-21,Val di Fiemme,Italy,L,5,Mass Start,1,Saturday 21.Sep 2019,20,Mani Cooper,Great Britain,83,2020,7,2003-06-06T00:00:00.000000,16.292950034223136,4,0,,,1300.0,1300.0
2019-12-14,Salt Lake City UT,USA,L,,Mass Start,1,Saturday 14.Dec 2019,1,Tara Geraghty-Moats,USA,58,2020,12,1993-04-12T00:00:00.000000,26.67214236824093,19,0,,,1300.0,1300.0
2019-12-14,Salt Lake City UT,USA,L,,Mass Start,1,Saturday 14.Dec 2019,2,Taylor Henrich,Canada,14,2020,12,1995-11-01T00:00:00.000000,24.11772758384668,5,0,,,1300.0,1300.0
2019-12-14,Salt Lake City UT,USA,L,,Mass Start,1,Saturday 14.Dec 2019,3,Jenny Nowak,Germany,25,2020,12,2002-08-20T00:00:00.000000,17.31690622861054,48,0,,,1300.0,1300.0
2019-12-14,Salt Lake City UT,USA,L,,Mass Start,1,Saturday 14.Dec 2019,4,Daniela Dejori,Italy,37,2020,12,2002-08-01T00:00:00.000000,17.36892539356605,32,0,,,1300.0,1300.0
2019-12-14,Salt Lake City UT,USA,L,,Mass Start,1,Saturday 14.Dec 2019,5,Marte Leinan Lund,Norway,7,2020,12,2001-04-01T00:00:00.000000,18.702258726899384,19,0,,,1300.0,1300.0
2019-12-14,Salt Lake City UT,USA,L,,Mass Start,1,Saturday 14.Dec 2019,6,Veronica Gianmoena,Italy,29,2020,12,1995-10-25T00:00:00.000000,24.136892539356605,19,0,,,1300.0,1300.0
2019-12-14,Salt Lake City UT,USA,L,,Mass Start,1,Saturday 14.Dec 2019,7,Annika Malacinski,USA,61,2020,12,2001-05-09T00:00:00.000000,18.598220396988363,5,0,,,1300.0,1300.0
2019-12-14,Salt Lake City UT,USA,L,,Mass Start,1,Saturday 14.Dec 2019,8,Alexa Brabec,USA,81,2020,12,2004-10-08T00:00:00.000000,15.181382614647502,2,0,,,1300.0,1300.0
2019-12-14,Salt Lake City UT,USA,L,,Mass Start,1,Saturday 14.Dec 2019,9,Tess Arnone,USA,36,2020,12,2003-10-13T00:00:00.000000,16.16974674880219,8,0,,,1300.0,1300.0
2019-12-14,Salt Lake City UT,USA,L,,Mass Start,1,Saturday 14.Dec 2019,10,Maria Gerboth,Germany,66,2020,12,2002-06-19T00:00:00.000000,17.48665297741273,32,0,,,1300.0,1300.0
2019-12-14,Salt Lake City UT,USA,L,,Mass Start,1,Saturday 14.Dec 2019,11,Kathleen O'Connell,USA,82,2020,12,1998-06-26T00:00:00.000000,21.467488021902806,1,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,1,Anju Nakamura,Japan,67,2020,19,2000-01-23T00:00:00.000000,20.082135523613964,4,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,2,Tara Geraghty-Moats,USA,58,2020,19,1993-04-12T00:00:00.000000,26.863791923340177,21,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,3,Lisa-Marie Hirner,Austria,52,2020,19,2003-10-03T00:00:00.000000,16.38877481177276,31,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,4,Gyda Westvold Hansen,Norway,4,2020,19,2002-04-20T00:00:00.000000,17.842573579739906,27,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,5,Mari Leinan Lund,Norway,8,2020,19,1999-05-28T00:00:00.000000,20.739219712525667,13,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,6,Ayane Miyazaki,Japan,28,2020,19,2002-09-15T00:00:00.000000,17.437371663244353,10,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,7,Sigrun Kleinrath,Austria,76,2020,19,2004-01-16T00:00:00.000000,16.10130047912389,16,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,8,Marte Leinan Lund,Norway,7,2020,19,2001-04-01T00:00:00.000000,18.89390828199863,22,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,9,Yuna Kasai,Japan,161,2020,19,2004-02-04T00:00:00.000000,16.04928131416838,1,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,10,Stefaniya Nadymova,Russia,27,2020,19,1994-12-01T00:00:00.000000,25.22655715263518,19,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,11,Johanna Bassani,Austria,80,2020,19,2002-04-25T00:00:00.000000,17.828884325804243,18,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,12,Alexandra Glazunova,Russia,50,2020,19,2000-04-27T00:00:00.000000,19.822039698836413,10,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,13,Léna Brocard,France,53,2020,19,2000-05-19T00:00:00.000000,19.761806981519506,33,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,14,Veronica Gianmoena,Italy,29,2020,19,1995-10-25T00:00:00.000000,24.32854209445585,23,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,15,Hanna Midtsundstad,Norway,3,2020,19,1999-09-22T00:00:00.000000,20.418891170431213,18,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,16,Jenny Nowak,Germany,25,2020,19,2002-08-20T00:00:00.000000,17.508555783709788,53,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,17,Sana Azegami,Japan,162,2020,19,2001-11-04T00:00:00.000000,18.299794661190965,1,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,18,Maria Gerboth,Germany,66,2020,19,2002-06-19T00:00:00.000000,17.678302532511978,36,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,19,Annalena Slamik,Austria,41,2020,19,2003-03-23T00:00:00.000000,16.919917864476385,26,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,20,Sophia Maurus,Germany,23,2020,19,2001-11-30T00:00:00.000000,18.22861054072553,43,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,21,Svetlana Gladikova,Russia,24,2020,19,1992-05-25T00:00:00.000000,27.745379876796715,16,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,22,Glafira Noskova,Russia,70,2020,19,2000-07-16T00:00:00.000000,19.603011635865844,5,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,23,Annika Malacinski,USA,61,2020,19,2001-05-09T00:00:00.000000,18.78986995208761,9,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,24,Mille Moen Flatla,Norway,163,2020,19,2001-08-31T00:00:00.000000,18.477754962354553,1,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,25,Chulpan Valieva,Russia,73,2020,19,2001-01-27T00:00:00.000000,19.069130732375086,3,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,26,Emma Treand,France,43,2020,19,2003-09-17T00:00:00.000000,16.432580424366872,32,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,27,Daniela Dejori,Italy,37,2020,19,2002-08-01T00:00:00.000000,17.560574948665298,37,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,28,Ema Volavsek,Slovenia,49,2020,19,2002-12-15T00:00:00.000000,17.188227241615333,41,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,29,Tess Arnone,USA,36,2020,19,2003-10-13T00:00:00.000000,16.361396303901437,10,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,30,Annemarii Bendi,Estonia,48,2020,19,2001-03-29T00:00:00.000000,18.902121834360027,11,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,31,Silva Verbič,Slovenia,40,2020,19,2002-03-31T00:00:00.000000,17.897330595482547,41,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,32,Triinu Hausenberg,Estonia,42,2020,19,2002-10-05T00:00:00.000000,17.38261464750171,8,0,,,1300.0,1300.0
2020-02-22,Eisenerz,Austria,L,,Mass Start,1,Saturday 22.Feb 2020,33,Alexa Brabec,USA,81,2020,19,2004-10-08T00:00:00.000000,15.373032169746748,5,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Annika Sieff,Italy,47,2020,0,2003-10-27T00:00:00.000000,15.901437371663244,41,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Emilia Goerlich,Germany,86,2020,0,2003-01-17T00:00:00.000000,16.67624914442163,15,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Stefaniya Nadymova,Russia,27,2020,0,1994-12-01T00:00:00.000000,25.22655715263518,19,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Marte Leinan Lund,Norway,7,2020,0,2001-04-01T00:00:00.000000,18.89390828199863,22,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Tess Arnone,USA,36,2020,0,2003-10-13T00:00:00.000000,16.361396303901437,10,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Daniela Dejori,Italy,37,2020,0,2002-08-01T00:00:00.000000,17.560574948665298,37,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Maria Gerboth,Germany,66,2020,0,2002-06-19T00:00:00.000000,17.678302532511978,36,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Anju Nakamura,Japan,67,2020,0,2000-01-23T00:00:00.000000,20.082135523613964,4,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Chulpan Valieva,Russia,73,2020,0,2001-01-27T00:00:00.000000,19.069130732375086,3,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Emma Rougeron,France,112,2020,0,2003-05-25T00:00:00.000000,16.32580424366872,9,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Ayane Miyazaki,Japan,28,2020,0,2002-09-15T00:00:00.000000,17.437371663244353,10,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Annemarii Bendi,Estonia,48,2020,0,2001-03-29T00:00:00.000000,18.902121834360027,11,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Marit Weichselbraun,Austria,34,2020,0,2002-01-21T00:00:00.000000,17.66461327857632,14,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Lisa-Marie Hirner,Austria,52,2020,0,2003-10-03T00:00:00.000000,16.38877481177276,31,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Svetlana Gladikova,Russia,24,2020,0,1992-05-25T00:00:00.000000,27.745379876796715,16,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Taylor Henrich,Canada,14,2020,0,1995-11-01T00:00:00.000000,24.11772758384668,5,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Hanna Midtsundstad,Norway,3,2020,0,1999-09-22T00:00:00.000000,20.418891170431213,18,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Cindy Haasch,Germany,78,2020,0,2004-08-19T00:00:00.000000,15.08829568788501,9,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Špela Mastnak,Slovenia,39,2020,0,2003-10-21T00:00:00.000000,15.917864476386036,26,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Annika Malacinski,USA,61,2020,0,2001-05-09T00:00:00.000000,18.78986995208761,9,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Jenny Nowak,Germany,25,2020,0,2002-08-20T00:00:00.000000,17.508555783709788,53,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Emily Schneider,Germany,77,2020,0,2003-06-23T00:00:00.000000,16.246406570841888,17,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Neza Kejzar,Slovenia,102,2020,0,2003-09-06T00:00:00.000000,16.041067761806982,15,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Mari Leinan Lund,Norway,8,2020,0,1999-05-28T00:00:00.000000,20.739219712525667,13,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Mani Cooper,Great Britain,83,2020,0,2003-06-06T00:00:00.000000,16.292950034223136,4,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Yuna Kasai,Japan,161,2020,0,2004-02-04T00:00:00.000000,16.04928131416838,1,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Ema Volavsek,Slovenia,49,2020,0,2002-12-15T00:00:00.000000,17.188227241615333,41,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Gyda Westvold Hansen,Norway,4,2020,0,2002-04-20T00:00:00.000000,17.842573579739906,27,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Alexa Brabec,USA,81,2020,0,2004-10-08T00:00:00.000000,15.373032169746748,5,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Emma Treand,France,43,2020,0,2003-09-17T00:00:00.000000,16.432580424366872,32,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Alexandra Glazunova,Russia,50,2020,0,2000-04-27T00:00:00.000000,19.822039698836413,10,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Glafira Noskova,Russia,70,2020,0,2000-07-16T00:00:00.000000,19.603011635865844,5,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Sigrun Kleinrath,Austria,76,2020,0,2004-01-16T00:00:00.000000,16.10130047912389,16,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Annalena Slamik,Austria,41,2020,0,2003-03-23T00:00:00.000000,16.919917864476385,26,0,,,1300.0,1300.0
2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Triinu Hausenberg,Estonia,42,2020,0,2002-10-05T00:00:00.000000,17.38261464750171,8,0,,,1300.0,1300.0
